case,C2_over_C1,R2_over_R1,waveform,Ti_s,pause_fraction,dt_s,PI,EII,MPtotal_Jmin,flow_residual_max_Ls,paw_consistency_max_cmH2O
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.2,0.0005,0.32907670429754177,0.3418465914049165,11.7962039444289,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.2,0.00025,0.3290984224098063,0.34180315518038745,11.7982823182738,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.2,0.000125,0.32910925329072377,0.3417814934185524,11.799324124638876,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.0,0.004,0.4084969325429977,0.18300613491400472,7.369706734667556,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.0,0.002,0.4085889335110066,0.1828221329779868,7.376198070153395,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.0,0.001,0.40863443359141705,0.182731132817166,7.379461578020543,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.0,0.0005,0.4086570585970583,0.18268588280588327,7.381097812980874,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.0,0.00025,0.40866833984955314,0.18266332030089374,7.381917053350342,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.0,0.000125,0.4086739726642593,0.18265205467148135,7.382326954586986,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.2,0.004,0.41760191432635135,0.16479617134729724,8.415627582898566,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.2,0.002,0.4176078718938292,0.16478425621234152,8.42432687294313,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.2,0.001,0.4176101480755839,0.16477970384883228,8.428711611441337,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.2,0.0005,0.4176111105851519,0.16477777882969621,8.430912795160397,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.2,0.00025,0.4176115479532725,0.16477690409345494,8.432015595802751,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.0,0.2,0.000125,0.41761175566675046,0.16477648866649905,8.432567548967047,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.0,0.004,0.4918941924442215,0.016211615111557005,5.896799611402957,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.0,0.002,0.49187721261248485,0.01624557477503023,5.900459458935623,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.0,0.001,0.4918685533350336,0.01626289332993267,5.9022947796999485,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.0,0.0005,0.49186418131635223,0.016271637367295623,5.903213795347977,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.0,0.00025,0.4918619847071232,0.016276030585753422,5.903673642741221,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.0,0.000125,0.49186088375192555,0.016278232496148955,5.90390365142428,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.2,0.004,0.5117760608545227,0.023552121709045405,6.649107287267505,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.2,0.002,0.5116452952521537,0.02329059050430732,6.654157381039079,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.2,0.001,0.5115797406000049,0.02315948120000972,6.6566927654981285,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.2,0.0005,0.5115469201295857,0.02309384025917156,6.657963054160834,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.2,0.00025,0.5115304990857241,0.02306099817144815,6.6585988491083095,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,1.5,0.2,0.000125,0.5115222858588205,0.02304457171764093,6.658916909424743,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.0,0.004,0.33458286262801495,0.33083427474397015,8.763505800656601,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.0,0.002,0.33503085644901937,0.32993828710196116,8.793397459817164,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.0,0.001,0.335254683490085,0.32949063301982995,8.808360837461436,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.0,0.0005,0.3353665544033946,0.3292668911932109,8.815846908642316,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.0,0.00025,0.3354224791908985,0.329155041618203,8.819591039241867,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.0,0.000125,0.3354504389152037,0.32909912216959264,8.821463378221457,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.2,0.004,0.3396495898683849,0.32070082026323027,10.089793449026473,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.2,0.002,0.34006104393783265,0.31987791212433464,10.144754891260527,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.2,0.001,0.34026586595996483,0.31946826808007045,10.172369193797122,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.2,0.0005,0.34036805196034264,0.31926389607931455,10.186209908088557,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.2,0.00025,0.34041908886234923,0.31916182227530154,10.19313867705225,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,0.6,0.2,0.000125,0.340444593308067,0.319110813383866,10.196605167127867,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.0,0.004,0.40882708450529787,0.18234583098940416,6.491578230753712,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.0,0.002,0.4091362071703977,0.18172758565920466,6.505945201491348,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.0,0.001,0.40929064501951157,0.1814187099609769,6.513133279239829,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.0,0.0005,0.40936783305951324,0.18126433388097346,6.516728465641366,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.0,0.00025,0.4094064193566861,0.18118716128662785,6.5185263456531795,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.0,0.000125,0.40942571057435617,0.18114857885128763,6.519425357353014,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.2,0.004,0.42821214283319514,0.14357571433360974,7.3562685997751505,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.2,0.002,0.42847997736147003,0.14304004527705985,7.381390539428057,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.2,0.001,0.428613278071211,0.14277344385757793,7.393987777648231,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.2,0.0005,0.4286797751055792,0.14264044978884172,7.4002954915601045,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.2,0.00025,0.42871298539440184,0.14257402921119638,7.403451625689602,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.0,0.2,0.000125,0.4287295809944126,0.14254083801117481,7.405030262482523,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.0,0.004,0.48285772430800167,0.03428455138399655,5.233172369592573,2.7755575615628914e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.0,0.002,0.4830459669238795,0.033908066152240894,5.241129363792869,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.0,0.001,0.48314003877743544,0.03371992244512924,5.2451094670564435,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.0,0.0005,0.48318706233034914,0.03362587533930158,5.247099920229186,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.0,0.00025,0.4832105710120658,0.03357885797586848,5.248095247200819,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.0,0.000125,0.4832223245790783,0.03355535084184337,5.248592935782944,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.2,0.004,0.5189165273613443,0.03783305472268852,5.875197434080177,2.7755575615628914e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.2,0.002,0.5190431637591513,0.03808632751830254,5.888823207940441,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.2,0.001,0.5191061370384896,0.03821227407697925,5.895649152933233,2.7755575615628914e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.2,0.0005,0.5191375379134564,0.03827507582691269,5.8990653966862165,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.2,0.00025,0.5191532169676446,0.03830643393528917,5.9007743372211054,2.7755575615628914e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,square,1.5,0.2,0.000125,0.5191610511561345,0.03832210231226897,5.901629012258789,2.7755575615628914e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.0,0.004,0.15381301885945037,0.6923739622810993,9.645090442882546,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.0,0.002,0.1552190763551773,0.6895618472896454,9.725334554536955,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.0,0.001,0.1559107005045891,0.6881785989908218,9.765602089883439,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.0,0.0005,0.15625371736858817,0.6874925652628238,9.785772265878046,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.0,0.00025,0.15642453383402544,0.687150932331949,9.795866460762957,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.0,0.000125,0.15650976992008486,0.6869804601598302,9.800915835528352,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.2,0.004,0.13946565378182138,0.7210686924363572,10.60331637643065,1.7763568394002505e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.2,0.002,0.14126964745056617,0.7174607050988676,10.711170631956504,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.2,0.001,0.14215523910246242,0.7156895217950753,10.765333022224084,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.2,0.0005,0.14259402154087492,0.7148119569182501,10.79247310816986,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.2,0.00025,0.14281242014521855,0.7143751597095629,10.80605788325595,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,0.6,0.2,0.000125,0.14292137261953436,0.7141572547609314,10.812853955004307,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.0,0.004,0.14842866263320678,0.7031426747335866,7.93419903694544,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.0,0.002,0.1491378104115519,0.701724379176896,7.976386915637708,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.0,0.001,0.1494880463849495,0.701023907230101,7.99752998117205,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.0,0.0005,0.14966210006906497,0.7006757998618702,8.00811380404446,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.0,0.00025,0.1497488633006417,0.7005022733987166,8.013408789076703,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.0,0.000125,0.14979217931848499,0.7004156413630301,8.016057050125536,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.2,0.004,0.1358207886328698,0.7283584227342604,8.603150789648549,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.2,0.002,0.13671550119620088,0.7265689976075981,8.658711558049896,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.2,0.001,0.13715676522781578,0.7256864695443686,8.686570649118867,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.2,0.0005,0.13737590424558205,0.725248191508836,8.70051988795143,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.2,0.00025,0.1374851041765387,0.7250297916469227,8.707499432764706,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.0,0.2,0.000125,0.13753961220120875,0.7249207755975825,8.710990436779655,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.0,0.004,0.1540727209599327,0.6918545580801346,6.987958742219213,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.0,0.002,0.15445799184185288,0.6910840163162942,7.014032499278239,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.0,0.001,0.15464864174843396,0.6907027165031321,7.027090467406262,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.0,0.0005,0.15474347950020448,0.690513040999591,7.033624726410602,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.0,0.00025,0.15479077769735577,0.6904184446052886,7.036893174965437,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.0,0.000125,0.15481439676485842,0.6903712064702832,7.038527729045729,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.2,0.004,0.1436025839012895,0.7127948321974209,7.468998490529351,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.2,0.002,0.1440857054842626,0.7118285890314747,7.502881187717282,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.2,0.001,0.14432444339637507,0.71135111320725,7.519856070604564,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.2,0.0005,0.14444312053284047,0.711113758934319,7.528351900582379,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.2,0.00025,0.14450228784343563,0.7109954243131288,7.532601913324926,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,decelerating,1.5,0.2,0.000125,0.14453182889402572,0.7109363422119485,7.53472744421213,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.0,0.004,0.16996710615245755,0.660065787695085,9.685819401030878,1.7763568394002505e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.0,0.002,0.17120195578069605,0.6575960884386078,9.703121146456525,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.0,0.001,0.17181552894153543,0.6563689421169291,9.711837484538343,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.0,0.0005,0.17212136348325796,0.655757273033484,9.716212121899735,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.0,0.00025,0.17227404408434294,0.6554519118313141,9.718403570530052,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.0,0.000125,0.17235032538373427,0.6552993492325315,9.719500328948975,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.2,0.004,0.13340888119956598,0.733182237600868,10.685960533268869,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.2,0.002,0.1350284670288859,0.7299430659422281,10.707427440858265,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.2,0.001,0.13583314424977003,0.72833371150046,10.718276706348027,1.7763568394002505e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.2,0.0005,0.13623423069445956,0.7275315386110809,10.723730513020902,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.2,0.00025,0.13643446414460206,0.7271310717107958,10.726464737769755,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,0.6,0.2,0.000125,0.1365345038306673,0.7269309923386654,10.72783368400773,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.0,0.004,0.15583836399578033,0.6883232720084393,7.91152434551419,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.0,0.002,0.15641425596334183,0.6871714880733164,7.9225568792602195,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.0,0.001,0.15670141068944488,0.6865971786211104,7.928088643666351,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.0,0.0005,0.1568447912832844,0.6863104174334314,7.930858423518794,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.0,0.00025,0.15691643251664417,0.6861671349667117,7.932244290775219,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.0,0.000125,0.1569522408834093,0.6860955182331813,7.932937469101319,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.2,0.004,0.12953166280531153,0.740936674389377,8.602574737510729,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.2,0.002,0.13017292120351528,0.7396541575929694,8.615975481610011,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.2,0.001,0.13049323629369383,0.7390135274126123,8.622705455427111,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.2,0.0005,0.130653316788535,0.7386933664229299,8.626077886180623,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.2,0.00025,0.1307333379523213,0.7385333240953573,8.627765967974332,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.0,0.2,0.000125,0.13077334378532818,0.7384533124293435,8.62861047615928,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.0,0.004,0.15827633644543126,0.6834473271091375,6.9447852117266216,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.0,0.002,0.15856155734236568,0.6828768853152687,6.952455793211712,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.0,0.001,0.15870397391633445,0.6825920521673312,6.956295706698902,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.0,0.0005,0.15877513390154957,0.6824497321969007,6.958216826485985,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.0,0.00025,0.15881070183916018,0.6823785963216796,6.959177678061267,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.0,0.000125,0.15882848279674586,0.6823430344065082,6.959658176884526,9.992007221626409e-16,1.7763568394002505e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.2,0.004,0.13971788677975436,0.7205642264404912,7.434280896788934,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.2,0.002,0.13998853522460014,0.7200229295507996,7.443670227695027,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.2,0.001,0.14012398379662636,0.7197520324067473,7.44837391877803,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.2,0.0005,0.14019173956764258,0.719616520864715,7.450728034662508,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.2,0.00025,0.14022562537160926,0.7195487492567815,7.4519056619361566,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,sinusoidal,1.5,0.2,0.000125,0.14024257025895306,0.7195148594820938,7.452494618124287,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.0,0.004,0.23663779408468594,0.5267244118306282,8.675578832514761,1.6653345369377348e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.0,0.002,0.2369403068624595,0.5261193862750809,8.715176286305354,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.0,0.001,0.23708858412788994,0.5258228317442202,8.735016163511464,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.0,0.0005,0.23716199199905852,0.525676016001883,8.744946390181513,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.0,0.00025,0.23719851495818295,0.5256029700836341,8.74991407559151,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.0,0.000125,0.2372167314055218,0.5255665371889564,8.752398561322368,1.887379141862766e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.2,0.004,0.15322004538426096,0.693559909231478,9.477159126093564,1.7763568394002505e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.2,0.002,0.15437915223004595,0.6912416955399082,9.537044328620546,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.2,0.001,0.15495086744566688,0.6900982651086663,9.567144961897226,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.2,0.0005,0.1552348037139725,0.6895303925720552,9.58223498959137,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.2,0.00025,0.15537629616880488,0.6892474076623902,9.589789956696329,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,0.6,0.2,0.000125,0.15544692405099875,0.6891061518980026,9.593569931757104,1.9984014443252818e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.0,0.004,0.21578362205261153,0.568432755894777,7.262662790634771,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.0,0.002,0.21594031963655325,0.5681193607268935,7.284752054390143,1.3322676295501878e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.0,0.001,0.2160175677855928,0.5679648644288143,7.295811389139684,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.0,0.0005,0.21605592189502318,0.5678881562099536,7.301344732265655,1.3322676295501878e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.0,0.00025,0.21607503209305545,0.5678499358138891,7.3041123227706475,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.0,0.000125,0.2160845705563164,0.5678308588873671,7.305496347759197,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.2,0.004,0.14516839401453466,0.7096632119709307,7.800954202138452,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.2,0.002,0.14577852916287676,0.7084429416742464,7.832664914834817,1.4432899320127035e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.2,0.001,0.146080289491406,0.7078394210171879,7.848570620101688,1.5543122344752192e-15,3.552713678800501e-15
mixed_low-C2-low-R2,0.25,0.25,square,1.0,0.2,0.0005,0.14623035830626185,0.7075392833874762,7.85653609911709,1.7763568394002505e-15,3.552713678800501e-15
